fund_category_encoded,horizon_years,risk_score,market_condition,expense_ratio,aum_category,sip_amount,age,pessimistic_return,base_return,optimistic_return
7,26,1.9,0,1.64,2,47627,29,6.66,17.48,21.54
3,21,5.4,1,2.05,2,43979,27,10.27,11.33,15.09
6,14,4.9,1,0.51,2,28483,57,10.5,14.92,18.89
1,14,2.2,2,0.56,0,22499,32,8.63,11.56,15.53
6,12,3.0,0,0.18,0,6806,51,7.43,12.16,18.73
2,5,5.3,2,1.4,1,48401,41,12.81,14.78,17.73
4,29,8.1,0,0.49,0,5002,30,9.38,14.96,26.74
2,28,8.8,1,2.42,2,18774,59,8.67,12.39,22.36
1,23,7.6,0,2.49,2,1427,21,1.92,4.62,6.97
5,16,7.9,2,0.7,1,6480,50,15.18,25.68,32.66
1,9,3.2,2,1.69,0,18635,51,7.57,9.05,9.88
7,6,4.2,2,2.06,1,21118,54,9.51,16.45,31.08
2,11,7.4,2,2.12,0,36809,42,12.02,17.99,22.94
1,23,1.5,0,0.68,0,3518,47,3.73,5.29,7.77
4,6,4.7,0,0.85,2,25069,47,8.99,12.17,23.43
5,13,7.9,2,1.27,2,13258,45,17.11,28.08,39.75
4,26,5.4,0,2.11,2,40579,49,10.17,17.04,19.48
6,10,5.1,0,2.35,1,22161,51,6.17,10.88,14.7
6,3,9.7,1,2.11,1,15957,32,8.48,12.4,17.3
3,30,1.9,2,1.37,0,29368,53,13.44,18.17,20.5
4,13,1.1,1,2.28,2,11035,59,12.96,18.33,23.28
7,18,8.1,2,1.93,1,3861,40,11.83,18.79,37.17
0,16,9.4,0,1.37,0,1808,21,2.64,4.54,6.69
7,22,7.8,2,0.78,1,42123,48,10.59,25.28,39.61
5,3,3.8,1,1.93,2,16510,24,9.02,20.85,29.68
1,22,1.1,0,1.15,2,32772,27,4.02,5.08,6.98
6,23,3.7,1,1.43,2,8095,55,10.97,14.99,24.08
4,27,3.5,1,0.16,1,36289,21,12.48,19.29,24.65
0,21,9.6,2,0.18,1,38261,57,7.95,10.46,13.01
6,4,5.0,2,0.76,1,24428,31,13.47,16.83,20.87
4,12,3.5,2,0.6,2,9510,44,16.78,23.12,27.99
5,21,8.6,1,2.03,1,9715,46,11.98,18.71,33.16
3,26,3.9,2,1.94,2,4149,42,12.48,17.73,20.84
0,18,6.5,2,0.92,1,13681,20,8.88,10.86,12.21
3,6,9.9,2,1.71,0,48545,51,9.17,13.0,21.45
7,5,3.2,1,0.7,2,47113,47,8.45,16.22,26.07
6,21,7.7,2,1.7,2,28740,58,11.32,18.88,24.53
2,6,7.4,1,0.52,1,19517,58,9.83,15.12,17.95
0,24,3.7,1,0.35,2,15537,22,5.82,8.44,10.06
1,29,1.6,0,0.6,2,11842,64,3.19,5.82,8.39
5,8,9.7,2,0.72,0,45123,63,13.79,28.82,38.38
5,22,3.3,1,2.11,0,48273,61,12.93,20.56,30.47
1,19,4.0,2,1.98,0,15718,51,8.42,9.49,12.64
1,12,6.3,1,1.71,1,5469,42,5.92,7.66,10.69
3,1,9.1,2,1.24,2,24867,61,11.98,15.79,21.35
2,23,9.9,1,2.11,0,40682,54,8.85,13.06,21.05
1,10,8.9,0,1.62,0,23957,58,2.34,4.2,4.33
3,14,8.1,2,0.52,0,20326,20,10.11,16.05,23.14
7,1,9.7,1,1.61,1,34862,32,10.06,17.7,25.5
7,2,9.5,0,0.3,1,6113,64,6.85,16.33,22.65
2,24,4.8,2,0.15,2,45960,36,13.75,18.39,20.98
1,3,3.0,1,1.07,2,12045,20,6.67,7.37,9.37
7,2,5.8,2,0.86,1,8561,63,15.08,18.76,27.07
4,19,5.9,1,1.26,0,39704,20,12.91,21.56,23.09
0,17,5.2,1,0.75,0,6853,61,5.35,8.03,10.94
2,24,7.5,0,1.99,1,45716,34,6.31,11.67,17.23
0,7,1.2,2,1.59,2,24872,50,6.84,8.27,9.24
4,18,1.6,2,2.39,0,3266,57,15.56,23.69,28.18
2,16,1.1,1,1.26,2,8056,29,11.35,14.33,16.76
0,18,8.7,0,2.11,0,26157,25,0.47,3.12,5.32
2,10,3.7,1,0.35,0,28759,36,10.77,12.94,16.22
1,6,1.2,1,1.96,2,13446,58,5.92,7.89,8.16
7,13,4.7,2,2.29,0,4960,40,13.39,21.43,28.53
2,26,6.4,0,0.73,0,49089,45,7.66,11.8,15.69
1,13,3.7,2,0.3,1,27443,64,8.59,12.27,15.42
7,23,6.9,2,2.38,1,27985,28,9.52,20.66,32.7
4,23,5.2,0,1.46,1,25960,19,9.12,13.54,19.73
7,16,6.5,1,1.64,0,48937,39,9.37,18.33,24.68
1,15,1.4,0,0.51,2,7620,38,1.86,5.46,7.82
3,7,2.0,0,2.15,2,20651,21,6.58,10.38,11.66
5,17,6.1,0,0.63,1,18946,56,7.51,23.92,30.92
2,19,1.4,0,0.2,1,45941,33,9.24,11.93,17.01
1,10,5.5,0,1.14,1,23058,44,3.04,4.65,7.45
5,7,9.2,2,1.22,0,27526,36,14.72,25.31,36.78
7,11,3.3,0,0.52,1,2549,27,5.18,17.94,30.77
2,11,3.4,0,0.66,2,19985,44,7.71,12.82,15.03
7,12,4.9,2,1.57,2,25589,61,12.68,20.51,27.37
4,28,2.6,0,1.7,1,3306,57,8.69,15.15,24.3
3,9,9.2,0,2.16,1,3890,32,3.53,9.15,14.01
1,22,9.0,1,2.36,1,49894,42,5.7,8.65,10.5
2,29,1.8,1,2.34,1,1686,55,10.64,15.49,19.9
3,11,2.3,2,1.09,1,46577,60,12.47,15.67,21.26
0,11,3.8,0,2.27,1,35099,53,0.6,2.81,6.53
1,3,3.8,2,0.93,0,14506,25,8.18,9.95,11.97
3,25,3.6,0,1.91,0,47828,25,5.57,9.58,14.62
7,4,1.6,2,1.71,1,24000,53,10.75,20.13,32.61
5,18,6.6,1,0.82,2,10019,50,12.42,26.35,30.9
1,21,6.4,0,0.98,0,39974,41,2.07,5.59,7.46
3,7,6.6,2,2.33,0,3051,48,12.11,13.88,19.08
3,22,2.2,0,1.7,0,21827,54,5.3,10.32,14.9
4,13,3.8,1,2.18,0,17469,52,12.45,15.59,27.74
5,24,9.7,1,1.37,1,31781,21,8.74,24.48,36.56
4,9,6.1,2,1.66,2,10039,56,14.64,19.55,29.98
3,1,8.4,0,1.02,1,31693,40,5.27,8.43,15.11
1,25,4.4,1,0.88,0,1469,54,6.64,9.19,10.73
3,15,2.9,0,1.1,0,17415,31,6.81,8.71,13.53
3,23,7.5,2,2.22,1,49702,49,8.77,15.99,22.47
4,6,8.0,2,0.34,0,4610,62,15.8,18.81,27.32
7,13,2.5,0,2.47,2,42645,62,4.36,14.69,24.9
6,23,2.4,1,1.19,1,29424,60,11.8,14.95,22.14
7,7,8.8,2,0.38,0,37134,62,10.5,25.46,28.82
7,25,2.9,0,2.13,2,48512,22,7.56,18.65,31.06
2,9,9.6,2,1.64,0,49778,65,10.2,16.01,21.27
2,17,5.5,2,0.28,1,46161,65,13.36,17.59,20.48
6,10,2.5,1,0.53,2,40571,22,11.73,16.71,17.33
7,16,2.6,2,0.22,1,5423,28,13.04,21.7,35.87
2,24,4.7,0,0.1,0,13697,62,7.83,11.79,15.91
6,26,8.9,1,1.08,0,8149,56,10.98,14.88,24.26
2,7,6.1,2,0.52,1,25449,18,14.48,17.98,18.32
5,5,9.0,2,2.48,1,22792,21,14.48,21.8,33.53
2,26,5.5,1,1.65,2,36157,25,10.15,13.38,18.86
5,4,2.5,1,1.44,1,9052,43,11.64,23.19,27.04
4,4,6.7,0,1.57,0,33875,39,9.1,16.29,19.93
6,17,8.6,0,1.41,0,19628,38,6.68,12.05,18.73
3,12,9.4,0,0.12,2,49570,38,6.62,9.91,16.25
3,12,7.5,0,0.53,0,31455,59,4.99,11.04,16.81
7,16,9.9,0,1.33,1,38958,42,3.96,16.13,30.29
5,14,6.9,0,1.49,2,12764,51,9.8,18.11,30.14
6,29,8.4,0,0.29,0,38051,33,8.5,11.18,18.71
2,28,8.5,0,0.75,2,39520,32,6.96,10.08,15.98
0,28,1.1,0,0.53,0,6544,61,2.44,4.5,7.2
2,23,9.8,2,0.97,1,4157,19,11.9,19.08,21.48
4,10,6.2,2,2.39,2,18613,60,13.73,18.12,27.68
4,19,7.8,2,1.09,2,40977,20,14.44,20.21,31.56
7,11,7.7,1,1.24,1,45696,50,10.13,18.92,30.89
4,24,4.0,2,0.14,2,37068,52,14.23,24.09,27.27
1,26,1.0,0,1.03,2,8672,50,3.32,5.06,6.86
5,7,5.8,0,1.73,1,38073,59,9.57,15.84,27.05
4,17,9.6,0,1.95,2,8318,55,8.38,13.86,24.48
3,19,4.4,0,2.31,2,15275,44,5.65,9.29,13.76
2,29,7.9,2,1.43,0,18968,40,12.9,16.61,23.87
0,14,8.2,2,1.11,0,18987,28,8.12,10.33,11.37
7,20,1.4,1,1.22,0,34783,49,9.32,20.22,28.47
1,24,2.5,0,1.05,0,13208,29,2.61,6.63,9.14
3,25,4.2,0,1.86,2,10565,40,5.4,7.78,13.57
7,9,4.4,1,1.09,1,34967,30,9.22,19.63,22.49
6,29,6.9,1,0.35,1,47940,35,11.95,18.69,22.67
0,15,3.3,0,2.12,0,15083,20,1.72,3.73,5.51
0,13,2.9,1,1.6,2,1154,34,4.38,7.19,8.16
1,9,9.1,0,1.58,1,34928,52,2.09,4.14,4.25
5,1,9.6,1,0.93,1,41854,61,13.25,24.9,37.58
2,22,5.3,0,1.43,0,21977,35,6.91,11.77,15.99
1,1,5.2,0,2.05,1,40964,61,2.38,2.44,4.24
6,6,1.1,2,1.59,2,26732,61,13.18,15.64,19.36
1,10,3.6,2,2.41,2,13671,50,7.35,9.49,11.24
5,3,4.0,0,0.8,1,29956,27,8.0,18.55,23.11
3,17,5.8,0,2.49,2,48142,29,4.75,10.52,11.62
1,8,7.6,0,1.98,2,34010,42,0.8,4.82,5.61
3,24,6.8,1,1.6,2,38391,42,9.86,12.39,14.52
7,11,1.1,1,1.21,1,34075,46,8.62,16.67,25.0
3,12,5.1,0,0.47,0,44720,54,7.65,11.71,13.22
5,21,3.2,0,1.97,1,32856,39,11.02,20.97,23.57
4,21,3.5,2,0.13,2,5639,49,15.71,23.58,24.3
6,15,2.2,0,1.03,1,31513,32,7.7,11.22,15.78
3,18,8.2,1,0.95,0,24610,52,10.18,15.26,21.75
2,22,3.8,2,1.51,2,34726,56,12.95,15.86,23.28
6,12,2.2,0,1.65,1,35580,57,4.18,10.82,13.32
0,6,1.9,0,2.25,1,9848,39,1.35,3.55,4.41
6,6,9.9,0,0.45,0,47224,43,7.92,11.44,17.82
0,24,9.6,2,0.56,2,40395,39,8.31,10.01,13.07
7,28,5.7,0,1.87,2,20648,42,6.62,16.11,20.26
3,24,3.9,1,1.72,1,47087,53,8.13,12.11,17.42
2,10,5.9,0,1.16,1,16003,28,8.06,9.79,12.91
6,18,9.4,0,2.42,2,13153,31,6.68,10.66,19.28
5,30,8.9,1,1.11,2,31308,44,13.45,23.08,33.13
3,9,1.8,2,1.0,0,9187,50,12.33,14.9,17.78
4,3,1.2,1,1.83,2,31151,56,11.23,18.21,22.57
7,24,1.8,1,1.78,2,36492,42,10.36,16.72,31.0
7,1,3.1,0,0.14,2,42930,31,5.85,17.12,18.92
4,8,3.6,2,0.7,0,12208,31,14.19,24.42,25.91
5,30,3.9,1,1.76,1,21235,56,9.18,23.13,31.12
3,12,4.0,1,1.1,2,7963,30,10.32,13.1,16.07
0,20,9.7,1,1.01,0,3290,57,5.02,8.46,9.79
0,20,9.3,1,0.74,1,14461,48,5.05,8.95,11.13
2,14,5.5,2,1.83,2,8354,61,12.37,15.52,20.74
3,29,9.0,0,0.18,2,31358,23,5.39,10.66,17.44
4,11,2.4,1,1.81,0,1512,60,12.78,16.79,23.88
3,27,5.1,1,1.45,0,10816,49,9.08,14.51,17.54
6,27,7.7,0,0.79,2,31861,46,5.76,11.38,21.05
1,29,9.4,0,1.66,1,5619,58,1.69,4.48,5.91
4,17,7.1,2,1.18,1,23401,58,14.81,22.27,31.82
3,23,4.7,1,0.91,1,15954,40,9.75,11.95,16.37
4,5,6.4,1,1.61,2,22389,39,11.49,16.51,22.4
0,25,5.6,0,1.7,1,29132,26,0.49,2.77,5.15
1,27,7.3,1,2.07,2,21128,63,5.64,8.21,9.68
6,4,1.7,0,0.99,1,42783,20,8.05,10.01,12.25
6,7,8.6,2,0.24,2,41652,24,12.17,18.61,21.31
5,12,4.2,1,1.54,0,8239,58,9.83,22.54,34.06
7,24,9.5,0,2.37,0,29378,44,5.38,19.58,23.76
7,3,6.2,2,1.79,1,6402,46,9.47,21.42,27.94
4,9,3.2,2,1.73,2,6082,31,12.66,21.31,23.89
0,24,3.6,2,0.63,0,25706,18,8.04,10.82,13.47
3,20,5.0,2,2.08,2,23133,29,11.77,15.07,19.17
5,9,6.8,1,2.1,2,11383,65,9.73,21.15,30.06
1,25,5.0,0,0.44,1,30967,55,2.42,5.02,8.17
7,5,6.2,1,1.79,0,12710,59,8.42,21.25,28.17
0,2,4.7,0,2.29,2,16719,46,1.26,3.13,3.64
2,3,9.3,1,1.91,1,19477,29,8.2,12.38,15.6
4,3,6.5,1,1.43,0,31614,43,13.01,20.92,25.91
4,21,8.9,0,0.1,1,42876,35,8.23,13.7,22.79
1,9,4.2,1,1.74,1,43160,53,4.13,7.27,10.14
0,5,7.2,1,2.09,1,43324,34,4.85,5.77,6.91
4,5,8.5,0,0.85,0,31589,57,7.29,14.96,20.07
1,28,6.0,1,0.14,0,12748,60,6.78,9.77,10.61
4,20,9.6,1,1.01,2,24393,35,11.78,17.92,28.16
0,5,7.5,2,0.96,1,24825,50,8.04,9.5,9.68
3,15,3.4,2,1.26,2,4542,23,13.81,15.57,18.69
3,4,3.7,1,1.14,0,14676,63,10.11,13.8,15.53
5,23,3.7,1,2.34,2,4674,38,8.67,21.86,27.67
4,28,2.8,2,1.09,2,31793,37,17.5,20.49,31.49
3,3,1.8,0,0.84,0,15357,29,7.41,8.67,13.37
6,4,1.1,1,1.71,0,38407,57,12.0,13.32,16.27
1,25,8.1,1,1.99,1,47071,62,4.94,8.31,9.21
0,18,8.1,2,1.57,0,33372,60,6.95,9.86,11.76
7,23,3.4,1,0.76,2,32113,60,10.45,20.89,25.72
6,27,2.5,2,1.53,2,17761,51,13.82,14.33,21.19
7,30,6.4,1,1.11,1,11461,52,8.26,20.11,32.35
6,14,8.7,1,2.13,1,29552,57,9.86,13.74,20.97
6,21,1.5,0,1.85,0,40419,59,7.14,10.44,14.33
1,26,5.5,0,1.0,1,21226,39,2.87,5.37,7.14
6,11,8.7,2,0.42,0,29151,53,12.23,18.71,27.07
0,21,3.3,2,1.03,0,2198,19,7.8,9.37,13.47
3,2,4.9,2,1.27,1,39126,24,13.19,15.3,17.91
7,10,8.1,1,1.25,0,10617,64,10.15,20.39,31.7
1,15,7.9,2,2.16,1,9686,36,7.57,10.9,12.79
1,1,9.5,2,2.03,2,7342,26,7.58,8.98,9.59
3,13,9.8,0,1.46,1,41525,63,5.47,9.96,15.48
2,28,2.0,2,0.61,1,43578,47,13.79,17.17,24.47
7,8,9.5,1,0.39,2,12109,20,8.88,20.95,31.47
0,17,2.0,1,0.92,2,1647,64,5.93,8.57,11.05
0,22,1.1,1,0.4,2,15584,34,5.47,7.67,9.98
5,20,5.5,0,0.42,2,49114,49,8.25,22.46,29.63
2,1,8.0,1,1.67,2,35174,40,8.45,12.63,19.24
7,3,5.6,1,1.91,0,2618,23,7.85,19.79,22.68
2,13,1.6,0,2.39,0,28017,59,5.18,10.08,15.3
7,8,9.9,2,1.1,0,14977,37,10.54,18.47,30.73
2,24,1.4,2,0.31,1,41458,23,11.71,16.85,21.49
2,15,9.3,1,1.13,0,45968,29,9.46,15.04,20.1
1,5,3.3,2,2.42,2,42109,54,7.49,9.45,9.48
0,22,7.5,0,1.02,0,15723,34,1.18,3.22,6.18
3,15,3.0,2,0.24,1,10886,23,12.09,16.63,22.29
6,9,1.6,2,1.6,1,35850,56,12.72,16.18,21.22
3,17,9.6,2,2.16,0,26613,22,11.79,15.83,21.08
0,11,4.5,2,1.84,2,34120,60,7.29,9.39,11.45
2,12,4.3,0,1.67,0,12241,51,7.07,11.77,15.69
6,18,1.1,1,2.32,2,14598,36,10.16,13.31,17.48
2,23,3.1,1,0.41,0,21539,22,12.09,14.49,19.09
4,10,8.4,0,2.39,2,14860,38,6.6,12.47,24.59
1,12,3.0,1,1.08,2,12683,64,6.34,8.73,12.15
4,26,5.5,1,0.67,1,45910,60,11.45,22.9,23.09
6,12,2.5,0,1.73,1,41244,35,7.78,10.17,16.05
4,2,2.6,1,1.93,2,33533,50,11.14,15.84,21.29
2,20,9.5,1,0.7,0,35459,56,10.96,17.43,18.4
4,24,3.4,0,0.29,1,37461,42,11.33,15.97,24.14
6,8,2.2,0,0.85,0,15451,30,6.75,10.05,17.58
1,15,8.7,0,1.35,2,12848,57,2.85,5.64,8.7
0,14,3.1,1,0.43,1,32938,63,5.69,6.67,10.85
4,24,3.5,2,1.05,1,27156,22,15.39,19.61,27.58
0,21,6.5,0,0.14,0,37997,23,1.65,4.18,6.94
0,8,6.3,2,0.18,2,44858,52,7.81,9.52,10.39
0,22,3.3,1,1.98,0,11562,36,4.56,7.65,9.15
5,6,7.0,2,1.4,2,26824,62,15.31,25.0,34.5
7,22,1.1,1,1.01,0,21001,21,8.74,18.94,28.76
6,24,9.6,1,0.36,0,38417,64,10.94,17.91,23.43
5,1,1.9,2,0.26,2,32383,27,14.08,25.61,35.48
0,23,3.7,2,0.83,2,13081,45,8.42,10.48,12.79
7,19,6.4,2,1.93,0,5671,53,10.65,22.43,26.64
7,25,4.3,0,0.89,2,48269,21,8.1,14.98,27.11
4,6,7.2,0,0.75,2,32209,43,8.09,16.3,21.24
0,1,9.7,0,0.94,1,26318,36,2.75,3.46,4.11
6,13,6.2,1,1.95,1,36860,57,10.33,14.12,17.88
2,12,2.3,0,1.28,2,8555,19,6.32,14.42,15.71
0,17,8.6,2,2.37,1,38422,27,6.95,9.83,10.88
3,8,1.6,2,2.28,0,1536,28,11.51,14.31,16.59
7,18,3.6,1,2.33,2,2615,65,8.25,18.77,28.77
0,11,4.4,1,0.24,0,47736,61,5.21,7.68,9.77
5,4,9.1,0,1.15,0,13292,64,9.25,19.11,27.61
5,30,5.7,0,1.17,1,533,49,10.75,18.59,34.27
4,3,7.0,2,0.83,0,35602,54,16.04,17.9,23.6
1,12,6.5,0,1.54,2,46133,25,1.63,3.21,6.83
4,6,5.5,1,1.5,1,12685,30,11.14,15.91,22.1
0,1,6.1,2,0.74,2,40043,65,8.44,8.55,10.03
2,2,4.8,2,1.43,2,39294,32,13.29,15.22,21.53
5,26,2.3,2,1.89,1,22890,65,13.73,22.19,27.26
2,4,1.5,0,1.92,0,46295,59,6.83,10.84,11.32
5,23,9.0,1,0.64,1,16537,58,12.59,22.21,29.98
6,11,2.7,2,2.38,2,20565,40,14.52,16.06,22.58
1,27,5.1,0,1.06,2,4308,58,3.01,6.11,7.79
7,21,5.6,0,0.84,1,6982,31,7.48,15.2,28.41
4,8,3.6,2,1.57,2,741,28,15.19,16.14,29.45
6,5,9.0,1,1.45,1,35869,38,11.09,13.87,17.19
0,20,10.0,1,0.4,0,5659,46,4.53,7.89,9.84
1,14,9.2,1,2.45,1,4804,19,4.94,8.38,10.72
1,19,2.7,0,1.44,1,27489,61,3.09,4.9,7.92
4,11,8.1,2,1.62,2,4161,22,14.71,19.4,29.91
2,1,3.0,1,1.57,0,4175,35,8.98,11.48,14.47
2,28,2.3,2,1.06,0,17055,38,14.22,19.9,21.58
3,20,7.5,0,2.3,2,11659,22,5.26,9.68,15.01
6,1,1.8,2,0.4,1,2080,44,14.38,17.05,22.42
5,9,4.7,2,2.37,0,5881,23,12.89,25.05,32.35
6,25,7.8,1,1.04,0,1045,63,9.93,15.53,20.49
4,10,7.8,1,0.91,2,11191,48,13.09,13.94,25.77
2,3,8.4,2,0.91,1,44177,36,12.24,16.72,20.43
2,25,6.9,0,1.17,0,9604,32,7.61,12.96,15.45
2,24,2.3,1,1.5,0,8233,56,10.43,16.15,18.47
7,19,2.8,1,0.11,1,41129,44,8.52,17.66,33.33
6,11,5.1,0,2.23,2,45691,43,5.92,12.19,14.97
0,12,3.0,2,2.39,1,20488,41,6.71,8.65,11.38
1,30,7.9,0,0.39,1,47021,38,2.61,4.92,6.23
2,13,7.1,1,1.64,0,17121,46,8.68,15.08,20.05
1,16,6.8,0,0.17,0,16969,60,2.4,5.29,7.48
0,4,9.8,1,1.97,1,2030,24,4.72,4.96,6.38
1,12,8.9,2,1.17,1,39229,57,9.44,11.57,15.77
6,23,7.0,1,1.4,0,32404,63,13.15,13.9,20.14
0,27,1.5,0,0.77,0,35970,62,0.88,5.04,6.55
6,3,2.4,0,0.65,1,18272,39,7.99,9.62,15.34
7,5,9.1,2,1.21,1,42528,45,12.18,21.07,31.56
4,18,6.6,2,2.42,2,49716,27,12.54,19.57,27.73
5,6,7.4,0,0.29,0,43517,33,10.78,14.7,29.17
3,19,5.5,2,1.98,2,10538,64,10.73,15.74,18.44
4,27,8.1,0,2.16,2,45738,33,8.81,11.19,26.97
4,24,9.6,0,1.41,0,36237,59,8.44,17.6,23.75
7,12,6.5,2,0.27,0,44986,45,11.56,22.59,30.53
3,12,9.3,0,0.96,0,30676,18,4.71,11.09,17.09
7,11,3.6,2,0.74,1,17546,23,9.93,21.79,29.16
7,21,4.7,2,1.8,2,41812,63,9.98,19.98,31.98
6,7,8.4,0,2.0,1,47808,24,3.82,8.42,18.52
7,4,9.1,1,0.74,1,41351,48,10.33,19.93,30.79
0,15,6.0,1,0.4,0,29485,34,5.44,8.12,9.35
2,6,3.3,1,1.32,1,11697,22,10.5,12.89,17.75
0,12,2.4,2,0.5,1,7487,24,8.44,11.11,12.01
3,17,3.7,2,1.96,1,45874,47,11.99,15.61,18.56
1,21,8.2,1,1.7,2,43518,41,5.76,7.55,9.77
0,11,5.5,0,1.21,2,2914,61,2.7,4.84,6.46
1,22,4.9,2,1.57,1,42704,59,7.72,10.89,13.5
4,14,2.6,1,1.32,0,49616,33,12.89,18.66,29.26
1,22,9.5,0,0.92,2,4243,48,3.45,4.47,6.83
2,4,8.6,1,1.49,0,6413,55,10.14,11.38,18.72
4,21,8.5,0,1.85,0,12461,38,8.89,15.51,24.05
7,13,4.5,1,0.49,2,9666,41,11.69,19.53,35.7
1,17,5.4,2,1.62,2,27287,24,8.44,10.52,13.4
6,15,6.2,1,0.27,0,49852,37,11.66,17.52,22.19
5,1,8.6,2,1.55,0,5408,27,10.68,25.86,33.51
0,13,2.6,0,0.36,2,9520,44,2.84,4.74,5.69
3,17,9.6,0,0.22,2,15520,24,4.1,9.94,18.15
1,18,8.5,0,1.61,1,46022,41,3.31,4.6,6.67
4,16,5.6,0,1.57,2,9071,35,7.44,15.02,21.82
2,10,7.2,1,1.79,1,45899,37,9.73,14.77,19.59
4,3,5.6,2,1.53,0,40411,59,12.46,17.19,22.21
0,23,7.4,1,1.48,2,24516,26,4.73,8.65,10.2
0,2,9.1,0,1.17,1,35320,34,1.92,3.15,4.51
3,9,7.4,1,1.17,0,31704,35,8.76,11.16,20.76
4,3,1.9,1,1.05,0,49909,29,15.48,18.29,22.72
7,19,4.3,1,1.77,0,20023,21,10.21,17.74,34.32
7,30,4.3,2,1.46,1,44730,64,13.11,27.91,29.58
6,13,6.4,2,1.52,0,14356,62,11.64,17.87,19.88
0,18,4.7,2,1.59,0,29193,63,7.4,9.29,11.06
0,25,8.7,0,2.02,0,42729,61,1.66,2.69,4.89
0,22,9.8,1,0.88,1,9625,60,4.67,7.98,10.37
0,25,9.0,2,0.77,2,34473,36,8.68,11.44,12.68
4,4,5.4,0,1.97,0,45351,36,10.09,15.79,22.0
3,2,5.2,0,1.07,1,6769,35,6.78,9.05,12.87
1,13,7.7,1,1.58,1,28921,62,6.23,7.82,9.59
6,29,8.4,1,1.0,1,25663,56,10.3,15.62,24.39
4,12,4.6,0,1.44,0,5523,22,8.32,15.3,20.41
3,1,4.7,2,2.21,0,19961,57,11.27,12.96,15.49
0,15,4.5,0,1.33,2,7562,48,1.34,4.09,6.26
1,20,3.2,0,1.66,0,12930,46,2.46,4.43,7.84
1,21,6.7,0,0.97,1,25975,37,2.58,4.66,9.45
1,16,8.5,1,1.3,0,19282,18,6.33,8.42,12.29
5,3,8.1,0,2.35,0,36652,57,7.05,13.98,28.08
2,16,6.0,1,1.24,2,14391,51,9.78,14.5,17.02
4,8,8.8,0,0.57,2,19105,34,10.2,12.08,23.14
4,26,4.8,0,0.64,2,1482,41,8.46,12.23,21.71
4,17,2.2,0,1.99,0,24674,57,8.04,15.51,19.44
1,23,2.1,0,0.88,1,2001,40,3.16,4.03,7.23
5,16,2.0,1,1.62,2,34843,62,12.37,20.59,28.58
3,10,1.0,1,1.67,0,31120,46,8.49,12.12,16.79
3,23,3.8,0,0.41,2,25951,37,6.05,9.61,13.57
2,5,9.8,2,0.33,1,9082,47,11.9,17.19,21.49
7,28,5.5,0,1.66,1,13804,20,4.93,14.09,26.76
1,13,9.6,1,1.35,2,33627,34,6.29,9.19,10.37
4,11,4.3,1,1.0,2,33747,46,13.97,18.18,27.07
5,6,3.8,0,1.74,0,37886,21,9.5,19.21,28.16
3,5,1.4,2,0.99,1,20844,61,12.89,14.3,19.5
3,14,1.4,0,1.61,1,42908,47,4.81,9.4,13.98
5,7,1.3,1,2.02,1,17243,27,11.76,22.73,27.91
6,18,8.9,0,1.9,1,45709,22,6.56,11.31,14.67
4,26,9.0,0,2.45,0,5577,37,6.32,13.68,21.8
5,15,8.2,1,0.74,2,29952,34,14.16,19.36,34.16
7,13,8.2,1,1.22,1,44717,53,9.57,22.46,31.38
4,5,2.8,2,2.42,2,49873,22,15.71,17.27,24.13
5,27,7.4,0,0.82,0,45883,38,8.76,20.77,26.74
5,28,8.3,0,1.16,1,5720,41,8.93,18.05,27.43
1,18,2.5,1,1.36,2,32220,57,6.95,9.15,11.69
4,21,9.3,1,1.58,1,46657,56,12.46,20.59,29.21
6,16,9.1,2,1.45,1,34960,60,12.12,19.47,27.22
4,8,3.8,0,1.99,2,32891,46,8.97,10.74,16.76
2,25,6.5,0,0.44,2,26623,56,7.54,10.43,14.59
2,4,9.1,2,2.19,1,5470,56,12.05,14.79,22.35
3,19,5.2,2,1.63,1,18688,39,12.69,13.13,19.31
7,28,7.4,2,1.42,1,22225,26,10.91,22.71,37.48
5,8,1.3,0,2.03,2,1261,56,6.23,18.56,24.1
2,17,9.7,0,1.98,1,49598,28,5.93,11.51,18.72
5,8,9.6,1,0.68,1,36531,56,9.98,19.15,37.76
3,19,1.7,1,0.31,0,27029,21,11.16,14.42,18.82
4,16,9.8,2,0.82,2,33673,61,14.14,21.57,28.21
2,18,4.9,2,2.39,0,846,27,12.2,17.59,21.94
2,8,2.2,2,1.73,1,35683,64,12.14,16.24,20.79
5,21,8.6,0,0.64,1,22118,37,10.09,23.05,26.98
1,2,7.6,0,0.36,0,31585,25,3.09,4.33,5.54
7,30,1.3,2,2.17,1,2047,44,12.22,21.37,34.56
3,10,5.4,0,1.77,1,47789,29,4.54,10.04,12.74
6,14,9.4,2,1.36,0,42430,20,13.88,20.51,24.97
4,24,3.0,1,1.95,2,38417,60,12.29,18.47,26.37
7,10,2.5,0,0.84,0,48335,21,6.47,13.61,25.41
7,28,3.8,2,1.63,2,16153,26,12.28,23.91,34.46
5,13,5.2,0,1.23,0,31580,24,7.46,19.35,31.18
5,22,8.2,2,2.32,1,19389,56,13.16,26.77,37.68
4,24,5.9,1,0.54,2,4316,56,13.14,18.77,27.3
6,6,4.5,2,0.89,2,38039,18,15.01,17.49,21.85
6,28,4.6,1,1.52,1,19031,43,10.87,14.5,21.17
